sku,title,handle,productType,vendor,availableForSale
94522262,TERMINAL INTERIOR VARILLA DIRECCION CHEVROLET JOY 1.4 22 (GM),terminal-interior-varilla-direccion-chevrolet-joy-1-4-22-gm,Repuestos Automotrices,Distribuidor Miranda,True
56825-H8000,TERMINAL KIA RIO 2018/- RH,terminal-kia-rio-2018-rh,Repuestos Automotrices,Distribuidor Miranda,False
9654782,TERMINAL SHINERAY X30 LH,terminal-shineray-x30-lh,Repuestos Automotrices,Distribuidor Miranda,False
7854206,TERMINAL SHINERAY X30 RH,terminal-shineray-x30-rh,Repuestos Automotrices,Distribuidor Miranda,False
03-005-07-0077,TERMINAL SUSP CHERY ARRIZO 5 1.5 19- INF ( ALT ),terminal-susp-chery-arrizo-5-1-5-19-inf-alt,Repuestos Automotrices,Distribuidor Miranda,True
RP-1274,TERMINAL TOYOTA 1600 L/R,terminal-toyota-1600-l-r,Repuestos Automotrices,Distribuidor Miranda,False
TRM-CX5,TERMINALES CX-5,terminales-cx-5,Repuestos Automotrices,Distribuidor Miranda,False
45386215,TERMINALES FORD 150,terminales-ford-150,Repuestos Automotrices,Distribuidor Miranda,False
W52SE-82,TERMNOSTATO GRAN VITARA,termnostato-gran-vitara,Repuestos Automotrices,Distribuidor Miranda,False
06-047-03-003,TERMOSTATO CHERY TIGGO 2 2018- 1500T C/BASE,termostato-chery-tiggo-2-2018-1500t-c-base,Repuestos Automotrices,Distribuidor Miranda,False
19281532,TERMOSTATO CHEVROLET ACDELCO CHEVROLET SPARK GT 1.2,termostato-chevrolet-acdelco-chevrolet-spark-gt-1-2,Repuestos Automotrices,Distribuidor Miranda,False
96143939,TERMOSTATO CHEVROLET AVEO 1.4 / 1.6,termostato-chevrolet-aveo-1-4-1-6,Repuestos Automotrices,Distribuidor Miranda,False
RP-TC2N,TERMOSTATO CHEVROLET AVEO 1.4/1.6 05- METAL COMPLETO ( BM ),termostato-chevrolet-aveo-1-4-1-6-05-metal-completo-bm,Repuestos Automotrices,Distribuidor Miranda,True
93275736,TERMOSTATO CHEVROLET CORSA 1.4/1.6/1.8 96- 06 C/BASE 92,termostato-chevrolet-corsa-1-4-1-6-1-8-96-06-c-base-92,Repuestos Automotrices,Distribuidor Miranda,True
TM-92349,TERMOSTATO CHEVROLET CRUZE 11-,termostato-chevrolet-cruze-11,Repuestos Automotrices,Distribuidor Miranda,False
06-002-08-0192,TERMOSTATO CHEVROLET D-MAX 2.5 / 3.0 4JB1-T DIESEL 05 ISUZU NHR 82-,termostato-chevrolet-d-max-2-5-3-0-4jb1-t-diesel-05-isuzu-nhr-82,Repuestos Automotrices,Distribuidor Miranda,False
06-002-08-0194,TERMOSTATO CHEVROLET GRAND VITARA 2.0 J20 / 2.5 H25 99 -,termostato-chevrolet-grand-vitara-2-0-j20-2-5-h25-99,Repuestos Automotrices,Distribuidor Miranda,False
06-002-08-0195,TERMOSTATO CHEVROLET GRAND VITARA SZ NEXT 2.4 J24 15 -,termostato-chevrolet-grand-vitara-sz-next-2-4-j24-15,Repuestos Automotrices,Distribuidor Miranda,False
06-002-08-0416,TERMOSTATO CHEVROLET N200-N300 11- 82-C 1.2,termostato-chevrolet-n200-n300-11-82-c-1-2,Repuestos Automotrices,Distribuidor Miranda,True
92062728,TERMOSTATO CHEVROLET OPTRA 06,termostato-chevrolet-optra-06,Repuestos Automotrices,Distribuidor Miranda,True
06-002-08-0396,TERMOSTATO CHEVROLET SPARK 02-10 MATIZ 98-02 82-C 0.8/1.0,termostato-chevrolet-spark-02-10-matiz-98-02-82-c-0-8-1-0,Repuestos Automotrices,Distribuidor Miranda,True
94580182,TERMOSTATO CHEVROLET SPARK 1.0 B10S 06,termostato-chevrolet-spark-1-0-b10s-06,Repuestos Automotrices,Distribuidor Miranda,False
RP-TC3N,TERMOSTATO CHEVROLET SPARK GT 1.2 11- / BEAT C/SENSOR C/BASE METALICA ( NITOYO ),termostato-chevrolet-spark-gt-1-2-11-beat-c-sensor-c-base-metalica-nitoyo,Repuestos Automotrices,Distribuidor Miranda,True
90501699,TERMOSTATO COMPLETO CHEVROLET ASTRA 2.0 CHEVROLET D-MAX RT50 2.4,termostato-completo-chevrolet-astra-2-0-chevrolet-d-max-rt50-2-4,Repuestos Automotrices,Distribuidor Miranda,True
RP-TC1N,TERMOSTATO CON BASE COMPLETO (METALICO) CHEVROLET SAIL 1.4-1.5,termostato-con-base-completo-metalico-chevrolet-sail-1-4-1-5,Repuestos Automotrices,Distribuidor Miranda,False
RP-TE8R,TERMOSTATO ELECTRONICO CHERY TIGGO 2 1.5,termostato-electronico-chery-tiggo-2-1-5,Repuestos Automotrices,Distribuidor Miranda,True
1306100-EG01,TERMOSTATO GREAT WALL HAVAL M4 19-,termostato-great-wall-haval-m4-19,Repuestos Automotrices,Distribuidor Miranda,False
06-002-16-0018,TERMOSTATO GREATWALL WINGLE 5 2.4 ( 76 ),termostato-greatwall-wingle-5-2-4-76,Repuestos Automotrices,Distribuidor Miranda,False
06-002-19-0984,TERMOSTATO HYUNDAI ACCENT / VERNA / GETZ / MATRIX / ELANTRA / AVANTE / XCITE / TUCSON / IX / SPORTAGE R / SANTA FE 82-C ( SHAP ),termostato-hyundai-accent-verna-getz-matrix-elantra-avante-xcite-tucson-ix-sportage-r-santa-fe-82-c-shap,Repuestos Automotrices,Distribuidor Miranda,True
06-002-19-0093,TERMOSTATO HYUNDAI ACCENT 1.4/1.6 06 11 ACCENT VERNA,termostato-hyundai-accent-1-4-1-6-06-11-accent-verna,Repuestos Automotrices,Distribuidor Miranda,False
25500-2B000,TERMOSTATO HYUNDAI ACCENT 1.6/1.4 / HYUNDAI ELANTRA 1.6 ( MOBIS ),termostato-hyundai-accent-1-6-1-4-hyundai-elantra-1-6-mobis,Repuestos Automotrices,Distribuidor Miranda,False
06-002-19-0126,TERMOSTATO HYUNDAI ACCENT 12 ELANTRA/VELOSTER/RIO/PICANTO R 12/ I30 08 11 GRAN I10 15 /FO,termostato-hyundai-accent-12-elantra-veloster-rio-picanto-r-12-i30-08-11-gran-i10-15-fo,Repuestos Automotrices,Distribuidor Miranda,False
06-002-19-1320,TERMOSTATO HYUNDAI ACCENT 23- RIO MEX 17- SOLUTO 18- GRAND I10 1.2 18- VERNA 18- 88C,termostato-hyundai-accent-23-rio-mex-17-soluto-18-grand-i10-1-2-18-verna-18-88c,Repuestos Automotrices,Distribuidor Miranda,False
25510-42100,TERMOSTATO HYUNDAI H1 08- H100 VAN-PORTER 98-04 TERRCAN 01-07 82-C D4BB ( ORIGINAL ),termostato-hyundai-h1-08-h100-van-porter-98-04-terrcan-01-07-82-c-d4bb-original,Repuestos Automotrices,Distribuidor Miranda,True
06-002-46-0005,TERMOSTATO JAC T6 18- 2.0 GAS 4X2,termostato-jac-t6-18-2-0-gas-4x2,Repuestos Automotrices,Distribuidor Miranda,True
1306100-D00-00,TERMOSTATO LIETUVO DONGFENG C37 1.5 / C35 1.5,termostato-lietuvo-dongfeng-c37-1-5-c35-1-5,Repuestos Automotrices,Distribuidor Miranda,False
06-002-25-0418,TERMOSTATO MAZDA B2200 F2 01 - BT-50 2.2 08 16 82-C,termostato-mazda-b2200-f2-01-bt-50-2-2-08-16-82-c,Repuestos Automotrices,Distribuidor Miranda,True
W54-76.5B,TERMOSTATO NISSAN SENTRA B13,termostato-nissan-sentra-b13,Repuestos Automotrices,Distribuidor Miranda,False
WV54BN-82,TERMOSTATO NISSAN XTRAIL 03/-,termostato-nissan-xtrail-03,Repuestos Automotrices,Distribuidor Miranda,False
W52-82B,TERMOSTATO SUZUKI CARRY VAN,termostato-suzuki-carry-van,Repuestos Automotrices,Distribuidor Miranda,False
19400-D15-A000-00,TERMOSTATO SWM G01,termostato-swm-g01,Repuestos Automotrices,Distribuidor Miranda,False
9091603093,TERMOSTATO TOYOTA YARIS 1.3/1.5 / TOYOTA COROLLA 1.5 ( ALT ),termostato-toyota-yaris-1-3-1-5-toyota-corolla-1-5-alt,Repuestos Automotrices,Distribuidor Miranda,False
25329F9000,TOMA AGUA KIA RIO 1.4 ORIGINAL,toma-agua-kia-rio-1-4-original,Repuestos Automotrices,Distribuidor Miranda,False
16331-71010,TOMA AGUA TOYOTA HIACE 2.0 / TOYOTA STOUT 2.2 / TOYOTA CORONA 1.8,toma-agua-toyota-hiace-2-0-toyota-stout-2-2-toyota-corona-1-8,Repuestos Automotrices,Distribuidor Miranda,False
10207005,TOPE AMORTIGUADOR CHEVROLET AVEO 05- / FAMILY 05- / EMOTION 08- / CHEVY TAXI 05- POS CAUCHO ( GM ),tope-amortiguador-chevrolet-aveo-05-family-05-emotion-08-chevy-taxi-05-pos-caucho-gm,Repuestos Automotrices,Distribuidor Miranda,True
96534242,TOPE DE SEGURO DE CIERRE DE GASOLINA AVEO,tope-de-seguro-de-cierre-de-gasolina-aveo,Repuestos Automotrices,Distribuidor Miranda,True
24540490,TOPE SHINERAY X30,tope-shineray-x30,Repuestos Automotrices,Distribuidor Miranda,False
RN912564,TOPE Y GUARDPOLVO AMORTIGUADOR CHEVROLET SPARK GT SAIL,tope-y-guardpolvo-amortiguador-chevrolet-spark-gt-sail,Repuestos Automotrices,Distribuidor Miranda,False
12344,TOYOTA HILUX VIGO 2.7 06-15 GASOLINA T/M 26MM ( POLAR ),toyota-hilux-vigo-2-7-06-15-gasolina-t-m-26mm-polar,Repuestos Automotrices,Distribuidor Miranda,True
550000,TRIANGULO AVEO ACTIVO,triangulo-aveo-activo,Repuestos Automotrices,Distribuidor Miranda,False
TRI96/02,TRIANGULO PUERTA CORSA 5PTS,triangulo-puerta-corsa-5pts,Repuestos Automotrices,Distribuidor Miranda,False
93731453,TRICETA CHEVROLET AVEO 1.5 / 1.6 / OPTRA 1.8 / SAIL 1.4 22 ESTRIAS ( GM/ARP),triceta-chevrolet-aveo-1-5-1-6-optra-1-8-sail-1-4-22-estrias-gm-arp,Repuestos Automotrices,Distribuidor Miranda,True
812CV01E000,TRICETA CHEVROLET AVEO 1.5-1.6 / OPTRA 1.8 / SAIL 1.4 22DTES X 32DADO - ALTA ( TETSU ),triceta-chevrolet-aveo-1-5-1-6-optra-1-8-sail-1-4-22dtes-x-32dado-alta-tetsu,Repuestos Automotrices,Distribuidor Miranda,False
812CV01A000,TRICETA CHEVROLET AVEO 1.5-1.6 / OPTRA 1.8 / SAIL 1.4 22DTES X 32DADO - BAJA ( TETSU ),triceta-chevrolet-aveo-1-5-1-6-optra-1-8-sail-1-4-22dtes-x-32dado-baja-tetsu,Repuestos Automotrices,Distribuidor Miranda,True
812MZ07C000,TRICETA CHEVROLET SPARK 06- / 323 / FESTIVA 19DTES X 29.4DADO ( TETSU ),triceta-chevrolet-spark-06-323-festiva-19dtes-x-29-4dado-tetsu,Repuestos Automotrices,Distribuidor Miranda,True
03-006-08-0095,TRICETA CHEVROLET SPARK 1.0 / SPARK GT / RENAULT LOGAN 21 EST,triceta-chevrolet-spark-1-0-spark-gt-renault-logan-21-est,Repuestos Automotrices,Distribuidor Miranda,False
812HN01D000,TRICETA HYUNDAI ACCENT 12- 16 22DTESX32.5DADO ( TETSU ),triceta-hyundai-accent-12-16-22dtesx32-5dado-tetsu,Repuestos Automotrices,Distribuidor Miranda,True
6454646446,TRICETA RENAULT LOGAN SANDERO,triceta-renault-logan-sandero,Repuestos Automotrices,Distribuidor Miranda,False
RUB-SDO-002,TROMPO ACEITE CHEVROLET AVEO / OPTRA / SPARK / DAEWOO LANOS / MATIZ TODOS,trompo-aceite-chevrolet-aveo-optra-spark-daewoo-lanos-matiz-todos,Repuestos Automotrices,Distribuidor Miranda,True
TPA-001,TROMPO ACEITE CHEVROLET CORSA EVOLUTION AVEO,trompo-aceite-chevrolet-corsa-evolution-aveo,Repuestos Automotrices,Distribuidor Miranda,False
LB034-XFL1-1013,TROMPO ACEITE CHEVROLET SAIL 1.4 12- ( JLY ),trompo-aceite-chevrolet-sail-1-4-12-jly,Repuestos Automotrices,Distribuidor Miranda,True
94580327,TROMPO ACEITE CHEVROLET SPARK 02/- ( GM ),trompo-aceite-chevrolet-spark-02-gm,Repuestos Automotrices,Distribuidor Miranda,True
04-002-30-0039,TROMPO ACEITE RENAULT LOGAN 07 SANDERO NISSAN X-TRAIL/ALMERA/QASHQAI 20- 1PIN A UN LADO RECORD,trompo-aceite-renault-logan-07-sandero-nissan-x-trail-almera-qashqai-20-1pin-a-un-lado-record,Repuestos Automotrices,Distribuidor Miranda,False
RP-TRT1,TROMPO DE RETRO CHEVROLET SAIL 1.4-SAIL 1.5 (2 PINES) 2011-2022,trompo-de-retro-chevrolet-sail-1-4-sail-1-5-2-pines-2011-2022,Repuestos Automotrices,Distribuidor Miranda,False
RP-TST6,TROMPO DE STOP CHEVROLET AVEO TODOS,trompo-de-stop-chevrolet-aveo-todos,Iluminación,Distribuidor Miranda,True
RP-TTP1,TROMPO DE TEMPERATURA CHEVROLET SAIL 1.4- CHEVROLET SPARK GT 1.2 GROOVE 1.5 2011-2023,trompo-de-temperatura-chevrolet-sail-1-4-chevrolet-spark-gt-1-2-groove-1-5-2011-2023,Repuestos Automotrices,Distribuidor Miranda,True
95368628,TROMPO FRENO CHEVROLET AVEO 05- CHEVY TAXI 05- SPARK 06- STOP 2 PATAS STOP,trompo-freno-chevrolet-aveo-05-chevy-taxi-05-spark-06-stop-2-patas-stop,Iluminación,Distribuidor Miranda,True
95368629,TROMPO FRENO CHEVROLET OPTRA 09-13 A/T ( HUHUANGWEI ),trompo-freno-chevrolet-optra-09-13-a-t-huhuangwei,Repuestos Automotrices,Distribuidor Miranda,False
96567247,TROMPO FRENO CHEVROLET SPARK 06- STOP ( GM ),trompo-freno-chevrolet-spark-06-stop-gm,Iluminación,Distribuidor Miranda,True
RUB-SRRE-003,TROMPO RETRO CHEVROLET AVEO 05- / CHEVY TAXI 05- / DAEWOO RACER 92- 97 / LANOS 98- 02,trompo-retro-chevrolet-aveo-05-chevy-taxi-05-daewoo-racer-92-97-lanos-98-02,Repuestos Automotrices,Distribuidor Miranda,True
96192077,TROMPO RETRO CHEVROLET AVEO 05- CHEVY TAXI 05- RACER 92 - 97 LANOS 98 - 02 ( GM ),trompo-retro-chevrolet-aveo-05-chevy-taxi-05-racer-92-97-lanos-98-02-gm,Repuestos Automotrices,Distribuidor Miranda,False
03-001-08-0079,TROMPO RETRO CHEVROLET AVEO 05- CHEVY TAXI 05- RACER 92-97 LANOS 98-02 (RAON-APK-ZENITH),trompo-retro-chevrolet-aveo-05-chevy-taxi-05-racer-92-97-lanos-98-02-raon-apk-zenith,Repuestos Automotrices,Distribuidor Miranda,False
04-002-08-0156,TROMPO RETRO CHEVROLET AVEO 1.6 05 - CHEVY TAXI AVEO FAMILY RACER RACER 2PIN ( OSSCA ),trompo-retro-chevrolet-aveo-1-6-05-chevy-taxi-aveo-family-racer-racer-2pin-ossca,Repuestos Automotrices,Distribuidor Miranda,False
90482454,TROMPO RETRO CHEVROLET CORSA 1.4 1.6 1.8 96 07 ASTRA ( OSSCA ),trompo-retro-chevrolet-corsa-1-4-1-6-1-8-96-07-astra-ossca,Repuestos Automotrices,Distribuidor Miranda,False
37610-76G10,TROMPO RETRO CHEVROLET GRAND VITARA SZ J20A 08- ( CS ),trompo-retro-chevrolet-grand-vitara-sz-j20a-08-cs,Repuestos Automotrices,Distribuidor Miranda,False
24107092,TROMPO RETRO CHEVROLET SAIL 1.5 17,trompo-retro-chevrolet-sail-1-5-17,Repuestos Automotrices,Distribuidor Miranda,False
03-001-08-0054,TROMPO RETRO CHEVROLET SPARK 02-05 MATIZ 99-01 FORSA II 92-99,trompo-retro-chevrolet-spark-02-05-matiz-99-01-forsa-ii-92-99,Repuestos Automotrices,Distribuidor Miranda,False
37610-60B51,TROMPO RETRO FORSA I ( GM ),trompo-retro-forsa-i-gm,Repuestos Automotrices,Distribuidor Miranda,True
93860-02510,TROMPO RETRO HYUNDAI I10 1.2 09-14 GRAND I10 15- PICANTO R 12-,trompo-retro-hyundai-i10-1-2-09-14-grand-i10-15-picanto-r-12,Repuestos Automotrices,Distribuidor Miranda,False
3569110U1510,TROMPO RETRO JAC T6 18- ( JAC ),trompo-retro-jac-t6-18-jac,Repuestos Automotrices,Distribuidor Miranda,False
RN26415465,TROMPO RETRO RENAULT LOGAN 07/-,trompo-retro-renault-logan-07,Repuestos Automotrices,Distribuidor Miranda,False
8-97301684-0,TROMPO STOP D-MAX 3.0,trompo-stop-d-max-3-0,Iluminación,Distribuidor Miranda,False
9023791,TROMPO TEMPERATURA CHEVROLET SAIL S2 1.4 CHEVROLET GROOVE 1.5,trompo-temperatura-chevrolet-sail-s2-1-4-chevrolet-groove-1-5,Repuestos Automotrices,Distribuidor Miranda,False
TP-12837,TROMPO TEMPERATURA KIA RIO LX 18-,trompo-temperatura-kia-rio-lx-18,Repuestos Automotrices,Distribuidor Miranda,False
TG-15614,TROMPO TEMPERATURA TIGGO 2,trompo-temperatura-tiggo-2,Repuestos Automotrices,Distribuidor Miranda,False
8973816320,TUBERIA BOMBA AGUA LUV D-MAX 3.0,tuberia-bomba-agua-luv-d-max-3-0,Repuestos Automotrices,Distribuidor Miranda,False
MGR-345,TUBO CALEFACCION I10 /19,tubo-calefaccion-i10-19,Repuestos Automotrices,Distribuidor Miranda,False
96800818,TUBO CONDUCTO AIRE AVEO,tubo-conducto-aire-aveo,Repuestos Automotrices,Distribuidor Miranda,False
96419278,TUBO DE AGUA CHEVROLET OPTRA ADVANCE 1.8,tubo-de-agua-chevrolet-optra-advance-1-8,Repuestos Automotrices,Distribuidor Miranda,False
96543079,TUBO DEPOSITO PLUMAS AVEO 1.4 AVEO 1.6,tubo-deposito-plumas-aveo-1-4-aveo-1-6,Repuestos Automotrices,Distribuidor Miranda,False
59-111-007-032,"TUBO FLEXIBLE ESCAPE 2X8"" REFORZADO C/REVISTIMIENTO INTERNO",tubo-flexible-escape-2x8-reforzado-c-revistimiento-interno,Repuestos Automotrices,Distribuidor Miranda,True
31140-5H051,TUBO PIPA COMBUSTIBLE HYUNDAI HD65 / HD72 / HD78 / HD120 / COUNTRY ( 6N ),tubo-pipa-combustible-hyundai-hd65-hd72-hd78-hd120-country-6n,Repuestos Automotrices,Distribuidor Miranda,False
96315346,TUBO RESERVORIO AGUA CHEVROLET GROOVE 19 DUCTO PLUMAS ( GENUINE ),tubo-reservorio-agua-chevrolet-groove-19-ducto-plumas-genuine,Repuestos Automotrices,Distribuidor Miranda,True
85301-0K010,TUBO RESERVORIO AGUA TOYOTA HILUX 06-15 DUCTO PLUMAS ( GENUINE ),tubo-reservorio-agua-toyota-hilux-06-15-ducto-plumas-genuine,Repuestos Automotrices,Distribuidor Miranda,False
WL85-13-700C,TURBO MAZDA BT-50 2.5 FORD RANGER WLT 08 RECORD,turbo-mazda-bt-50-2-5-ford-ranger-wlt-08-record,Repuestos Automotrices,Distribuidor Miranda,False
UBXREF50,UBX REFRIGERANTE ANTICONGELANTE 50/50,ubx-refrigerante-anticongelante-50-50,Refrigeración,Distribuidor Miranda,False
KR3257K30,UNIDAD SENSOR A/B MAZDA CX-5 ( GENUINE ),unidad-sensor-a-b-mazda-cx-5-genuine,Repuestos Automotrices,Distribuidor Miranda,True
9047398,VALVULA CANISTER CHEVROLET SAIL 1.4 12 -,valvula-canister-chevrolet-sail-1-4-12,Repuestos Automotrices,Distribuidor Miranda,False
52B7000230,VALVULA CONTROL ACEITE,valvula-control-aceite,Repuestos Automotrices,Distribuidor Miranda,True
RP-VC1N,VALVULA DE VENTILACION CANISTER (2 PINES) CHEVROLET AVEO TODOS,valvula-de-ventilacion-canister-2-pines-chevrolet-aveo-todos,Repuestos Automotrices,Distribuidor Miranda,True
24106416,VALVULA DESFOGUE CANISTER CHEVROLET SAIL 1.4,valvula-desfogue-canister-chevrolet-sail-1-4,Repuestos Automotrices,Distribuidor Miranda,False
47365773,VALVULA ESPANCION A/C CHEVROLET AVEO,valvula-espancion-a-c-chevrolet-aveo,Repuestos Automotrices,Distribuidor Miranda,False
12597567,VALVULA EVAPORACION CANISTER CHEVROLET SPARK GT /-,valvula-evaporacion-canister-chevrolet-spark-gt,Repuestos Automotrices,Distribuidor Miranda,False
17-108-187,VALVULA IAC CHEVROLET CORSA 1400/1600 96 06 AVEO 05 RECORD,valvula-iac-chevrolet-corsa-1400-1600-96-06-aveo-05-record,Repuestos Automotrices,Distribuidor Miranda,False
GS6187,VALVULA IAC CHEVROLET CORSA EVOLUTION 1.8 / FIAT PALIO ( GAUSS ),valvula-iac-chevrolet-corsa-evolution-1-8-fiat-palio-gauss,Repuestos Automotrices,Distribuidor Miranda,True
04-002-08-0068,VALVULA IAC CHEVROLET D-MAX 2400 05 RECORD,valvula-iac-chevrolet-d-max-2400-05-record,Repuestos Automotrices,Distribuidor Miranda,False
18137-52D00,VALVULA IAC CHEVROLET GRAND VITARA 2.7 01- 06,valvula-iac-chevrolet-grand-vitara-2-7-01-06,Repuestos Automotrices,Distribuidor Miranda,True
23596266,VALVULA IAC CHEVROLET N300 1.2 11- 19 ( GM ),valvula-iac-chevrolet-n300-1-2-11-19-gm,Repuestos Automotrices,Distribuidor Miranda,True
96966721,VALVULA IAC CHEVROLET SPARK GT 1.2,valvula-iac-chevrolet-spark-gt-1-2,Repuestos Automotrices,Distribuidor Miranda,False
MR-193,VALVULA IAC CORSA EVOLUTION,valvula-iac-corsa-evolution,Repuestos Automotrices,Distribuidor Miranda,False
31150-22000,VALVULA IAC HYUNDAI AACENT 95/-,valvula-iac-hyundai-aacent-95,Repuestos Automotrices,Distribuidor Miranda,False
35150-22600,VALVULA IAC HYUNDAI ACCENT VERNA 01- 05 / GETZ / MATRIX 1.6 ( CS ),valvula-iac-hyundai-accent-verna-01-05-getz-matrix-1-6-cs,Repuestos Automotrices,Distribuidor Miranda,False
7700273699,VALVULA IAC RENAULT CLIO,valvula-iac-renault-clio,Repuestos Automotrices,Distribuidor Miranda,True
RN-1267,VALVULA IAC RENAULT DUSTER 13-,valvula-iac-renault-duster-13,Repuestos Automotrices,Distribuidor Miranda,False
9048438,VALVULA MULTIPLE ADMISION CHEVROLET SAIL 1.4 12- / SAIL 1.5 / CAVALIER 19- 1.5 ( STAR ),valvula-multiple-admision-chevrolet-sail-1-4-12-sail-1-5-cavalier-19-1-5-star,Repuestos Automotrices,Distribuidor Miranda,True
473F-1014040,VALVULA PCV CHERY TIGGO 2,valvula-pcv-chery-tiggo-2,Repuestos Automotrices,Distribuidor Miranda,False
188118-58B00,VALVULA PCV CHEVROLET ALTO 1.0 / SUZUKI FORSA 1.3 / CHEVROLET VITARA 1.6 ( OEM ),valvula-pcv-chevrolet-alto-1-0-suzuki-forsa-1-3-chevrolet-vitara-1-6-oem,Repuestos Automotrices,Distribuidor Miranda,False
18118-54G00,VALVULA PCV CHEVROLET GRAND VITARA SZ 2.0,valvula-pcv-chevrolet-grand-vitara-sz-2-0,Repuestos Automotrices,Distribuidor Miranda,False
8971188600,VALVULA PCV CHEVROLET LUV DMAX,valvula-pcv-chevrolet-luv-dmax,Repuestos Automotrices,Distribuidor Miranda,False
VP-2734,VALVULA PCV CHEVROLET N300,valvula-pcv-chevrolet-n300,Repuestos Automotrices,Distribuidor Miranda,True
RP-VPC3N,VALVULA PCV CHEVROLET SAIL 1.4-1.5 ( NITOYO ),valvula-pcv-chevrolet-sail-1-4-1-5-nitoyo,Repuestos Automotrices,Distribuidor Miranda,True
94580183,VALVULA PCV CHEVROLET SPARK 1.0 / SPARK LIFE 1.0 ( GM ),valvula-pcv-chevrolet-spark-1-0-spark-life-1-0-gm,Repuestos Automotrices,Distribuidor Miranda,False
96991801,VALVULA PCV CHEVROLET SPARK GT 1.2,valvula-pcv-chevrolet-spark-gt-1-2,Repuestos Automotrices,Distribuidor Miranda,False
9424070,VALVULA PCV GM ORIGINAL SAIL 12-,valvula-pcv-gm-original-sail-12,Repuestos Automotrices,Distribuidor Miranda,False
26740-03000,VALVULA PCV HYUNDAI GRAND I10 1.2 15- / PICANTO R 12- 1.2 / RIO LX 17- 1.4 / SOLUTO 19- / VERNA 19- ( MOBIS ),valvula-pcv-hyundai-grand-i10-1-2-15-picanto-r-12-1-2-rio-lx-17-1-4-soluto-19-verna-19-mobis,Repuestos Automotrices,Distribuidor Miranda,False
B54113890A,VALVULA PCV MAZDA ALLEGRO 03/-,valvula-pcv-mazda-allegro-03,Repuestos Automotrices,Distribuidor Miranda,False
B603-13-890,VALVULA PCV MAZDA B2200 2.2 MAZDA BT-50 2.2,valvula-pcv-mazda-b2200-2-2-mazda-bt-50-2-2,Repuestos Automotrices,Distribuidor Miranda,False
1181041B02,VALVULA PCV NISSAN SENTRA 1.8,valvula-pcv-nissan-sentra-1-8,Repuestos Automotrices,Distribuidor Miranda,False
VP-017373,VALVULA PCV NISSAN SENTRA B13,valvula-pcv-nissan-sentra-b13,Repuestos Automotrices,Distribuidor Miranda,False
PVC-123,VALVULA PVC BEAT,valvula-pvc-beat,Repuestos Automotrices,Distribuidor Miranda,False
6522728415,VALVULA PVC CHEVROLET SPARK 06- 1.0,valvula-pvc-chevrolet-spark-06-1-0,Repuestos Automotrices,Distribuidor Miranda,False
RP-RPG4N,VALVULA REGULADOR DE PRESIÓN DE COMBUSTIBLE CHEVROLET AVEO 1.4-1.6,valvula-regulador-de-presion-de-combustible-chevrolet-aveo-1-4-1-6,Repuestos Automotrices,Distribuidor Miranda,True
RP-RPG1N,VALVULA REGULADOR DE PRESIÓN DE COMBUSTIBLE CHEVROLET CORSA EVOLUTION/SPARK/SAIL/ASTRA/ZA,valvula-regulador-de-presion-de-combustible-chevrolet-corsa-evolution-spark-sail-astra-za,Repuestos Automotrices,Distribuidor Miranda,True
RP-RPG2N,VALVULA REGULADOR DE PRESIÓN DE COMBUSTIBLE HYUNDAI ACCENT VERNA/MATRIX/GETZ,valvula-regulador-de-presion-de-combustible-hyundai-accent-verna-matrix-getz,Repuestos Automotrices,Distribuidor Miranda,True
G671-13-280,VALVULA REGULADOR PRESION COMBUSTIBLE MAZDA BT-50 2.6/2.2,valvula-regulador-presion-combustible-mazda-bt-50-2-6-2-2,Repuestos Automotrices,Distribuidor Miranda,False
04-002-30-0034,VALVULA RENAUL LOGAN 1.6,valvula-renaul-logan-1-6,Repuestos Automotrices,Distribuidor Miranda,False
KL0118741,VALVULA SELENOIDE MAZDA BT-50 2.5,valvula-selenoide-mazda-bt-50-2-5,Repuestos Automotrices,Distribuidor Miranda,False
477,"VALVULAS ADM,EXC. CHERY TIGGO 2 PRO 16JGO.",valvulas-adm-exc-chery-tiggo-2-pro-16jgo,Repuestos Automotrices,Distribuidor Miranda,False
BPD310450C,VARILLA NIVEL ACEITE MAZDA ALLEGRO 1.6,varilla-nivel-aceite-mazda-allegro-1-6,Repuestos Automotrices,Distribuidor Miranda,False
85743022GHVA,VARILLA WINGLE 5,varilla-wingle-5,Repuestos Automotrices,Distribuidor Miranda,False
RP-KTV2N,VARILLAJE COMPLETO PALACNA DE CAMBIOS CHEVROLET AVEO ( BM ),varillaje-completo-palacna-de-cambios-chevrolet-aveo-bm,Repuestos Automotrices,Distribuidor Miranda,False
LV9007,VARILLAJE DE PLUMAS CHEVROLET LUV 2300,varillaje-de-plumas-chevrolet-luv-2300,Repuestos Automotrices,Distribuidor Miranda,False
